Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
33.90858325,39.99473922,58.25320713,54.77540372,3.477803411,50.42814945,58.25320713,22.60572217,22.60572217,41.73364093,58.25320713,53.03650201,16.5195662,27.82242728,63.46991224,88.68398697,79.12002759,5.216705116,14.78066449,28.69187814,0.001834603,0.003061237,0.000658178,0.000635877,0.002394279,0.003154531,0.000601798,0.002093291,-0.001826065,0.00042739,-0.000145023,0.001295386,0.002871507,0.004359323,0.001251896,0.002857885,0.001677165,0.004363072,0.001384563,0.003428124,0.000301171,0.002131053,-0.002351829,-2.59E-05,0.000755087,0.00063509,0.002002949,0.002347708,0.003528694,0.003256489,0.002600087,0.003141937,0.000884571,0.001744936,0.002041164,0.003924543,-0.000266693,0.002662279,0.002520238,0.00357778,0.001613241,0.003420835,0.00083003,0.002572713,0.001568059,0.003422525,0.002931141,0.0034868,0.003638871,0.005021311,0.002434763,0.003231704,0.001981522,0.004314427,0.00169605,0.002564473,0.003641297,0.003854658,0.00249428,0.004040025,Positive
18.12066352,3.81487653,18.12066352,16.21322525,6.676033927,16.21322525,11.44462959,32.4264505,1.907438265,19.07438265,15.25950612,8.583472192,4.768595662,27.65785484,23.84297831,48.63967576,61.03802448,4.768595662,24.79669744,33.38016964,0.001265094,0.000514846,-0.000112106,-0.002439398,0.001386383,0.001364436,-8.70E-05,-0.00189829,0.00209868,0.000442659,-0.000408068,-0.002126371,0.001699496,-0.000340906,0.003456447,0.001872673,-0.000157281,-0.00182098,0.002422435,6.51E-05,0.001375775,0.003946113,0.002170395,0.001100874,0.00393268,0.001351626,-0.000102661,0.000809181,0.000512241,-0.002474035,0.000131987,0.000770791,0.002712301,0.000431664,0.001704501,-0.002450651,0.002376637,0.00389535,0.003246409,0.002797365,0.000805275,0.00033826,0.001752637,0.001042208,-0.000212975,-0.001889076,0.000307306,0.001076408,0.002857483,-2.59E-05,-0.000575645,-0.002471728,0.001305332,0.000838401,0.001854628,-9.54E-05,0.001091661,-0.001049731,0.002979699,0.00091557,Positive
3.454375963,2.590781972,3.454375963,0,0,2.590781972,2.590781972,5.181563945,0,3.454375963,7.772345917,8.635939908,0.863593991,1.727187982,1.727187982,1.727187982,3.454375963,0.863593991,2.590781972,3.454375963,0.017573286,0.012585732,0.014807997,0.007652429,0.016680706,0.018816231,0.013990147,0.012449919,0.019165235,0.010112286,0.00821071,0.010707834,0.020741678,0.01925967,0.01106563,0.008184333,0.016471989,0.006031539,0.013764481,0.008460107,0.012970218,0.009904629,0.014195266,0.010272156,0.008447728,0.006912099,0.014514771,0.012651306,0.007069399,0.003626088,0.002120893,-0.005156883,-0.004787444,-0.006113555,-0.00063159,-0.000352984,-0.004229078,-0.004511847,-0.001711297,-0.00512202,-0.002270751,0.000451316,-0.014648407,-0.003938642,-0.009193429,-0.008206121,-0.009119978,-0.010032168,-0.004385975,0.000460151,-0.013729317,-0.008878763,-0.012031171,-0.011064325,-0.01317694,-0.00664104,-0.021738445,-0.014817857,-0.020328464,-0.017103454,Negative
13.42964571,0.959260408,0.959260408,7.674083263,0.959260408,4.79630204,0,4.79630204,2.877781224,2.877781224,5.755562447,0,1.918520816,3.837041632,2.877781224,6.714822855,7.674083263,1.918520816,0,2.877781224,0.001493554,0.000466539,1.45E-05,-0.008352912,0.008595876,0.005708459,-0.001471532,-0.002145258,0.005066321,0.001563716,-0.002959612,-0.001412247,-0.002622214,-0.005508968,-0.002407928,-0.002297169,2.65E-05,0.0033161,0.005355923,0.003255886,-0.005222372,-0.005933668,0.001000892,-0.001914293,-0.000387566,0.001065713,0.000573047,-0.000548143,0.004976668,0.006733364,-0.004461234,-0.006932823,0.002006284,0.001839927,0.009785229,0.009867667,0.004363288,-0.002315121,0.007134844,0.003472874,0.003745197,0.000236849,0.002800793,-0.00273575,0.0040818,-0.001563085,-0.001599718,-0.00700202,0.00211014,0.001921612,-0.002043746,0.001239708,-0.007298835,-0.01098638,0.003813735,-0.00039407,0.002559365,0.005058891,0.006208918,0.009796065,Negative
13.34900117,12.32215492,26.69800233,13.34900117,0,16.4295399,16.4295399,23.6174636,2.053692487,17.45638614,20.53692487,12.32215492,14.37584741,10.26846244,16.4295399,22.59061736,30.80538731,3.080538731,12.32215492,18.48323238,-0.001752296,-0.001333895,-0.002971637,-0.003164492,0.00214254,0.000881437,-0.005308053,-0.004381598,-0.002471439,-0.00103061,-0.0022903,-0.000472834,-0.004889923,-0.002032587,0.001821862,0.003352907,0.002426905,0.001833987,0.004552516,0.005415319,0.003143675,-0.0004442,-0.00251119,-0.004572221,-0.003894848,-0.00137469,0.00021872,0.000996318,0.002642082,0.003568342,-0.000311585,0.001812216,-0.001006267,-0.00032376,-0.003952172,0.000677068,0.00264611,0.00071081,-0.004408473,-0.00324313,-0.000774785,-0.001485032,0.002373214,0.000217583,-0.006041715,-0.002279709,0.003885607,0.004245537,0.001279073,0.003805956,-0.004270346,-0.002519055,-6.78E-05,-0.00037149,-0.001042965,6.22E-05,-0.004808178,-0.003903745,0.003374682,0.000774182,Negative
11.59904545,7.249403405,10.14916477,5.799522724,0,9.424224426,4.349642043,6.524463064,0.72494034,7.249403405,7.249403405,15.94868749,1.449880681,0.72494034,3.624701702,10.87410511,10.14916477,0.72494034,2.174821021,5.799522724,0.006003958,0.008060326,0.004360879,0.008086017,0.002547694,0.00801501,0.00056881,0.006107527,0.004346272,0.006649628,0.007440483,0.007864049,0.002692029,0.004793883,0.004433896,0.008686355,0.001567478,0.007096502,-0.001295143,0.002557504,0.006627686,0.008096917,0.005056742,0.007437747,0.00727985,0.010349696,0.002338855,0.00625535,0.005000836,0.007758634,0.002069577,0.005896825,0.000315665,0.005496401,0.00062452,0.005954694,0.000849238,0.004453244,-0.004964763,-6.18E-05,0.008185486,0.008864893,-0.003644253,0.001918464,-2.72E-05,0.00536151,0.000527569,0.005866877,-0.00063144,0.004943589,0.006861073,0.008244396,0.007284929,0.00915931,0.002838227,0.00677312,0.00089924,0.008511704,-0.000686156,0.006389308,Negative
52.15083728,10.24391446,44.70071767,24.21288874,13.96897427,42.83818776,14.90023922,83.81384562,3.725059805,49.35704242,33.52553825,24.21288874,8.381384562,33.52553825,69.84487135,108.9579993,243.9914173,5.587589708,42.83818776,160.1775716,0.001932075,0.000113326,0.000782729,-0.00212711,-0.000923641,-0.002286899,0.001293172,-0.000278161,0.002933997,0.002141067,0.003157692,0.000741163,0.001160179,-0.000493192,0.001072067,-0.001172889,0.001713467,-0.001352169,0.003615667,-4.37E-05,0.00347745,0.001571359,0.003530262,0.002459171,0.001606721,0.000811824,-0.000942418,-0.001860943,0.002208281,-0.001332059,0.003279138,0.001308273,0.004221302,0.001760124,0.004477892,0.002008237,0.00266392,-9.16E-05,0.000805421,-0.000866423,0.000539832,-0.001763597,0.003179203,0.000559566,0.001365789,0.000514869,0.002908758,0.000791606,0.002445591,9.05E-05,0.002195759,-0.000937387,0.001949101,-0.000617182,0.003930828,0.000934017,0.002875093,0.001730423,0.001870011,0.00109746,Positive
40.76090315,31.81338782,25.84837761,26.84254598,4.970841847,33.80172456,22.8658725,40.76090315,17.89503065,33.80172456,54.67926032,33.80172456,9.941683695,22.8658725,26.84254598,39.76673478,29.82505108,0.994168369,19.88336739,54.67926032,-0.000993089,-0.0018979,-0.003681977,-0.003193483,0.002371371,0.003831853,-0.0007309,-0.000391558,-0.002322754,-0.002762255,-0.002429542,-0.002710938,0.00014307,0.000365717,0.000246692,0.001278305,-0.004807092,-0.002289426,0.001047032,-0.000342144,-0.000209783,0.002777237,-0.00073671,0.000866053,-0.000916626,-0.00067091,-0.001673629,-0.00114229,0.000302967,6.80E-06,0.001621247,-0.000108257,-0.001590594,-0.000969594,-0.002119798,-4.56E-05,-0.003940299,-0.000124203,0.001272592,0.002832094,0.000981781,0.000521154,0.00266112,0.003260339,0.001810704,0.000839514,0.002752745,0.003154706,0.002097269,0.001388191,0.00046433,-0.00037905,0.004569076,0.002074806,-0.000783859,0.00016401,0.002019421,0.003236045,0.000840824,-0.002003203,Negative
32.09398777,21.06167948,26.07636507,23.06755371,11.0323083,23.06755371,13.03818253,32.09398777,10.02937118,29.08517642,39.1145476,25.07342795,15.04405677,12.03524542,18.05286812,21.06167948,22.06461659,3.008811354,14.04111965,32.09398777,-0.0002257,-0.000563236,-0.000965429,-0.003225924,-0.00161259,-0.003906849,-0.001255221,0.002545447,-0.002110879,-0.003048809,-0.003646732,-0.004003591,0.002410091,0.00460131,-0.0012444,0.000218942,0.004232637,0.004726724,-0.002437564,-0.001997515,-0.000778678,0.003578191,0.001959809,0.000704466,0.000628828,-0.002680058,-0.001242633,0.001487918,-0.002530227,-0.000844264,0.002592818,-0.000225691,-0.003002501,-0.003335207,-0.001385314,0.005084011,0.002186297,0.000234693,-0.000333099,0.000832136,0.000379968,-0.000726385,0.001110428,0.000937674,-0.002070699,-0.000559981,0.001626085,0.001386565,0.004092407,0.00549468,-0.003790854,-0.001741367,-0.000222245,-0.000181388,-0.001152818,-0.000782992,0.002807906,0.003660953,-0.002780524,-0.001846737,Negative
5.022862008,6.02743441,7.032006811,2.009144803,4.018289606,3.013717205,3.013717205,5.022862008,3.013717205,4.018289606,11.05029642,10.04572402,3.013717205,0,8.036579213,9.041151614,2.009144803,1.004572402,4.018289606,5.022862008,-0.005456297,-0.001316165,-0.003749656,-0.002306308,-0.008679457,0.000430597,0.006483095,0.000506458,0.00847285,0.009207584,8.90E-05,0.00144014,0.000465486,0.004536834,-0.007685085,-0.001442488,0.003926188,0.001075771,0.003975614,0.000297222,0.011910392,0.005176236,-0.006058078,-0.002909463,0.000969226,0.000558214,-0.004256509,-0.001347147,0.00959768,0.001641557,-0.003108822,-0.005344288,-0.005477195,-0.001770688,-0.001812621,-0.001211389,-0.004498472,-0.002772798,0.013272637,0.005633625,-8.43E-06,-0.004115519,0.002077081,0.001134781,-0.006817068,-0.001428275,0.006869425,0.004304708,0.004446981,0.002959695,-0.004533125,-0.002983513,-0.000123373,-0.002484867,-0.00633483,-0.001291225,-0.005020568,-0.006535472,-0.003142847,-9.41E-06,Negative
34.05825799,16.54258245,132.3406596,65.19723672,10.70402394,20.43495479,14.59639628,114.8249841,17.51567554,43.78918884,39.8968165,39.8968165,4.865465427,42.81609576,162.5065453,249.1118299,142.0715905,3.892372342,29.19279256,77.84744683,-0.002353027,0.000707239,0.001445938,0.003389285,0.002322151,0.002278314,-0.000333927,0.000170595,0.001536425,0.001969315,-0.002372852,-0.000222769,0.000206245,0.000619678,-0.001314706,0.000247485,-0.001326575,0.000444733,-0.002046169,-0.001018553,0.00013444,0.000498809,0.000216175,-0.000837469,-0.001708441,-0.000928383,0.002188712,0.001873538,0.000796457,0.001435672,-6.37E-05,0.002352213,0.003543162,0.003311509,0.00050076,0.001903911,0.001751531,0.001682229,-8.47E-05,0.001149445,0.001878706,0.002712683,0.001436325,0.001189899,0.000743443,0.000944624,-0.000805694,0.000397869,-0.001362266,-0.001010782,-2.51E-05,0.00023846,0.000124211,0.002014114,-0.00212077,-0.003987995,0.000235318,0.002214635,-0.001756724,-0.00021877,Positive
7.410159361,7.410159361,7.410159361,4.631349601,0.92626992,4.631349601,3.705079681,3.705079681,1.85253984,4.631349601,12.04150896,8.336429281,0.92626992,0.92626992,3.705079681,10.18896912,2.77880976,2.77880976,2.77880976,6.483889441,0.006944589,0.007635381,-0.005195569,0.002129,-0.00240332,0.001034075,0.004993547,-0.000487654,0.010532312,0.004111728,0.006711231,-0.001216966,-0.00669003,-0.001355437,0.001543996,0.003013657,0.010382477,0.00919572,0.015012573,0.009153762,0.00784303,0.007183933,-0.007634515,-0.00168869,-0.002247911,0.001094258,0.003423337,-0.000833885,0.006325712,-0.00140779,-0.007603237,-0.007925104,-0.012101665,-0.006355293,-0.001750282,0.000723171,0.003984651,0.007179013,0.00756322,0.011978833,-0.003263793,0.004882686,0.001629434,0.007607628,-0.00128999,0.005572152,-5.15E-05,0.00322897,-0.001408019,0.000488615,-0.010237788,-0.008431609,-0.005021443,-0.00437083,0.000442379,-0.001981699,-0.000856033,0.001551058,0.00092864,0.001515407,Negative
35.57553588,22.72881459,28.65807057,25.69344258,7.905674641,24.70523325,20.75239593,52.3750945,6.917465311,28.65807057,49.41046651,33.59911722,19.7641866,17.78776794,15.81134928,38.54016388,34.58732655,0.98820933,12.84672129,39.52837321,-2.59E-05,-0.000369698,-0.001647448,-0.000909097,0.001314323,0.001129952,0.000229183,-0.00107444,-0.000386573,-0.001187205,0.000826353,0.001822728,0.001728546,0.000543334,-0.003124833,-0.003772985,-0.002219649,0.001470127,-0.002705473,-0.002094952,0.000323936,0.001882196,0.001676674,0.000781067,-0.002638928,-0.001681974,0.000506851,0.000717244,0.002934289,0.001721854,-0.001396949,-0.002014833,-0.002523183,0.002249786,0.002336538,0.001609347,0.00719157,0.003440492,-0.001874062,-0.000514283,-0.002069255,-0.000517088,-0.004230514,-0.002982826,0.000336091,0.00347394,0.002904395,0.001659747,-0.000523574,-0.001239364,0.002956181,0.001528352,0.002382491,0.001674972,-0.00288917,-0.001536718,-0.000217355,0.000799259,0.003665387,0.002341802,Negative
125.0864472,123.3611169,67.28788192,115.5971305,15.52797275,101.794488,62.97455616,98.34382743,70.73854254,80.22785922,120.7731214,66.42521677,27.60528489,41.40792734,202.7263109,263.1128716,110.4211396,15.52797275,34.50660612,102.6571532,0.001838179,0.003262698,0.00240012,0.004716763,0.003051861,0.004247315,0.001599235,0.003958358,0.000840859,0.003194355,0.001115061,0.003654425,0.002586561,0.003760966,0.001319456,0.003839764,0.000555695,0.002534979,0.001354108,0.003667655,0.00038591,0.002521898,0.000683373,0.002581677,0.003784331,0.005194062,0.000130854,0.002113078,0.001819072,0.003997836,0.001304449,0.004032662,0.000336754,0.002470644,0.002045505,0.003657643,-5.21E-05,0.002189654,0.001609027,0.003151241,0.001083715,0.003418143,0.000401187,0.002559214,0.000815299,0.003055292,0.000668452,0.003459058,0.001619768,0.003432719,0.000677125,0.002490445,0.001008475,0.002121907,0.001843786,0.00317107,0.001061807,0.003475519,0.000710093,0.002805809,Positive
28.67308175,12.42500209,55.43462471,16.24807966,3.823077566,11.4692327,40.14231445,25.80577357,1.911538783,17.20384905,15.29231026,18.15961844,8.601924524,35.36346749,42.05385323,59.25770228,27.71731235,3.823077566,6.690385741,23.89423479,0.001758866,-0.000887946,-0.001748806,-0.000858154,-0.001022266,-0.000198562,-0.000636421,0.000265174,0.000706358,0.001482793,-0.000413181,-0.000300653,6.30E-06,0.001099883,0.001379936,0.000321283,0.003936218,0.00379364,0.003110325,0.001581957,0.00146041,0.000137012,-0.001732631,-0.000943893,0.000538896,0.001867587,0.001595348,0.0024324,0.001311846,0.001068774,0.00187768,0.001973117,-0.000883756,-0.001139074,0.002989643,0.002714711,-0.00113155,0.000357769,-0.002282022,-0.000709979,0.001176829,0.00160809,0.001409873,0.002747927,-0.000606879,0.000369315,0.001121621,0.000640456,0.002258382,0.002189112,0.002215674,0.002006717,0.001434359,0.001349314,0.001271007,0.001002385,-0.000566917,0.000492763,-0.001270183,-0.001498274,Negative
43.69753674,10.44941096,32.29817933,46.5473761,24.69860773,71.24598382,25.64855418,37.04791159,4.749732255,59.84662641,47.49732255,25.64855418,6.649625157,30.39828643,37.04791159,242.236345,172.8902541,3.799785804,23.74866127,53.19700125,-0.000886431,0.000124914,0.000854277,0.001527165,0.000266016,0.001420451,0.000655484,0.001577001,-0.000484605,-0.000556081,0.002046648,0.002831426,0.001221915,0.001794227,0.000353454,0.001697078,0.000849239,0.001106371,-0.000740274,-0.000392344,0.000835552,0.001262671,-0.000403376,0.000600369,0.002067537,0.002631489,-0.000172592,-0.000684523,0.00022658,0.000810684,0.000563872,0.001405512,0.001165911,0.002461831,0.001435037,0.00184088,-0.001137629,0.001224589,-0.000748053,3.78E-05,0.0002643,0.001602424,0.000427164,0.002106705,0.000948719,0.001783225,0.001887596,0.002651532,0.000898053,0.001488976,0.001181336,0.001705349,-0.001610238,-0.00035602,0.000533351,0.001029353,-0.001189631,-0.000237935,0.001983844,0.00226535,Positive
34.84757131,22.5484285,47.14671413,24.59828563,3.074785704,26.64814277,39.97221415,39.97221415,9.224357112,37.92235702,59.44585695,34.84757131,15.37392852,32.79771418,37.92235702,73.7948569,36.89742845,6.149571408,17.42378566,31.77278561,-0.005862576,-0.006791721,0.000549526,0.00077923,-0.001500206,-0.001589858,-0.002395749,-0.001875772,-0.001940645,-0.000557886,-0.00074104,-0.001720109,0.002720414,0.00143071,-0.001258324,0.000549122,-0.002350343,-0.002364976,0.00296393,0.003456692,0.002220696,0.002724599,-0.002050107,-0.003208763,0.003034514,0.001857625,0.002889894,-0.000808529,-0.001650041,-0.001847192,-0.000552315,0.002008867,-0.001084371,-0.000115154,-0.00301584,-0.002268594,0.001290287,0.000811242,-0.001282369,-0.001767008,0.000837012,0.002131376,0.000725258,0.000616412,-0.0001538,-4.52E-05,-0.002835588,-0.002110621,-0.001481076,-0.000719379,-0.002006396,-0.001451558,0.001516337,0.001526162,-0.001584626,-0.000203289,0.001019757,0.001481234,-0.000694836,-0.000183651,Negative
6.138127191,1.364028265,0.682014132,4.092084794,1.364028265,1.364028265,2.046042397,3.410070661,2.046042397,0.682014132,7.502155455,4.774098926,4.774098926,5.456113058,1.364028265,4.774098926,6.138127191,2.046042397,7.502155455,5.456113058,0.005311718,0.008740382,0.005799779,0.004292645,0.009259737,0.008511838,0.006625924,0.004772396,0.002757775,0.00365293,0.007472592,0.005861164,0.008974235,0.008461612,0.005863117,0.009052106,0.008367728,0.007767321,0.003773731,0.006325807,0.004555142,0.004541745,0.00665229,0.001932493,0.002250673,-0.000150811,0.004097452,0.005375865,0.006203323,0.003523278,0.004695282,0.005224885,0.001998009,0.005016493,0.004911676,0.0045414,0.003873489,0.006898645,0.006493172,0.004242965,0.007572115,0.00371618,0.004198504,0.005188691,0.009419007,0.006643921,0.001764521,0.002274289,0.005435285,0.007807107,0.005301415,0.009402183,0.005880008,0.003930148,0.001961417,0.002105671,0.005471199,0.007891754,0.002391255,0.001109195,Negative
4.547782802,10.00512216,21.82935745,11.82423528,5.457339362,16.37201809,10.00512216,16.37201809,9.095565603,17.28157465,14.55290497,24.55802713,1.819113121,12.73379184,15.46246153,33.65359273,16.37201809,0,10.00512216,15.46246153,0.000408105,0.002516866,-0.002974242,-0.001989147,-0.001071274,-0.001071582,0.001464124,0.001507077,0.005309155,0.004189808,-0.002520307,-0.003221063,-0.002582421,-0.001950276,0.000172348,0.001643605,0.004213666,0.004507849,0.002303438,0.003957355,-0.002607566,0.000224609,0.002786783,0.001957744,0.001992335,0.004617433,0.000955535,0.002280771,-6.25E-05,0.002695277,-0.005840716,-0.002859335,0.001611663,0.001568508,0.005729279,0.00530018,0.000618082,0.000749167,0.002032886,0.00390425,0.001757395,-0.00021677,0.001839288,0.002412746,0.002251328,0.005483914,-0.001135864,0.000378163,-0.000996265,0.003147747,0.003502717,0.005738345,0.004396495,0.00454019,0.002171069,0.002343293,0.002125694,0.005468918,0.001825488,0.000942117,Negative
3.607697312,11.72501626,1.803848656,0,0.901924328,0,5.411545968,7.215394624,0.901924328,2.705772984,12.62694059,9.01924328,2.705772984,7.215394624,6.313470296,13.52886492,5.411545968,1.803848656,0.901924328,0.901924328,0.01192303,0.005065749,0.007930431,0.005001693,-0.000102246,0.000741343,-0.00259222,0.000729508,0.001258042,-0.000310501,-0.003975877,-0.002266507,-0.007669198,-0.006649068,0.002556055,0.000680453,-0.003542893,-0.003505644,-0.00064553,0.005094455,0.006258633,0.002460013,0.007759551,0.011191537,0.001181292,0.002432482,0.003293749,0.002989185,0.004568706,0.00314339,0.002825246,0.001316153,-0.001270228,-0.004258067,0.008604204,0.006020746,-0.005645212,-0.005650123,0.008269558,0.003640536,-0.006418888,0.000330446,-0.003238556,0.000599246,-0.001124267,-0.000980742,0.002430963,0.006829768,0.010570116,0.004494382,0.006035831,0.005255852,0.003087171,-0.001384931,0.005883604,0.000701184,0.001257392,-0.002768271,-0.001710696,-0.000626359,Negative
89.89510423,34.24575399,91.60739193,55.64935024,3.424575399,68.49150798,129.2777213,83.90209728,9.417582348,59.93006948,77.05294648,66.77922028,28.25274704,40.23876094,128.4215775,126.7092898,89.03896038,3.424575399,29.10889089,52.22477484,0.00098647,0.00350899,0.000489594,0.002251237,0.001232984,0.003044395,0.001248021,0.003571057,0.001389415,0.003933468,0.002433781,0.003264719,0.002055657,0.004169329,0.001401933,0.003796622,0.002188904,0.003071731,0.000588832,0.003311669,0.002908209,0.004366518,0.001725015,0.002571226,0.002029838,0.003453101,0.000160187,0.00247957,0.002309106,0.003757186,0.002445792,0.003171993,0.001408857,0.003025843,0.002009121,0.004352084,0.001594906,0.003049332,0.002166429,0.003891703,0.001403923,0.002627648,0.00297584,0.00422534,0.000539092,0.002412329,0.002636364,0.002953594,0.002199518,0.004434181,0.001901056,0.004492632,-0.000125763,0.001137967,0.000148018,0.00132712,-0.000258466,0.001911706,0.002678133,0.003421095,Negative
14.63860804,11.19422968,9.472040498,12.05532427,4.305472954,18.944081,9.472040498,8.610945908,6.027662135,14.63860804,21.52736477,21.52736477,5.166567545,21.52736477,9.472040498,20.66627018,13.77751345,4.305472954,15.49970263,13.77751345,0.005372195,0.004049445,-0.000936252,0.000260221,0.001793778,0.000808989,0.002368743,0.001295655,0.005098295,0.005787805,0.003920283,0.003652038,0.004846906,0.005126002,0.000555306,-0.001315027,0.001141157,-0.00204278,0.000279731,-0.000927225,-0.001646537,0.002250884,0.003172416,0.003885132,0.008648573,0.005630423,0.004229704,0.002070647,0.004637437,0.003890233,0.001463655,0.001781784,0.001074944,0.002089156,0.002923007,0.001307004,0.007188382,0.008638517,0.001150331,0.002967476,0.001674747,-0.003614441,0.003962878,0.002479588,0.003987379,0.000717966,-0.004614155,-0.004435883,0.004209382,0.003353181,0.002527977,0.002515675,0.000768108,-0.000530095,0.001422541,3.64E-05,0.00527921,0.00398049,0.003635678,0.003060329,Negative
9.807702498,19.615405,36.21305538,18.10652769,3.017754615,20.36984365,20.36984365,21.87872096,4.526631922,15.84321173,18.10652769,20.36984365,9.053263844,10.56214115,22.63315961,44.51188057,16.59765038,2.263315961,21.1242823,9.807702498,0.003118443,0.003255029,0.002873552,0.005052873,0.002541534,0.004966274,0.001442221,0.003991722,0.004564742,0.003895887,0.001407948,0.004382596,0.003645651,0.004149606,0.006450483,0.008018484,0.004791871,0.005306822,0.006739229,0.006491956,0.002711099,0.004599295,0.003640514,0.005892366,0.002497709,0.005264566,0.002890467,0.003651579,0.00435762,0.006166105,0.00256347,0.003444233,0.005589437,0.005482953,0.004572298,0.004496264,0.004509282,0.005562287,0.003758393,0.005394379,0.001678912,0.004523106,0.001840769,0.00393437,0.002068836,0.003143429,0.003738571,0.004843135,0.005665275,0.006274352,0.001441825,0.003157749,0.003821988,0.004600772,0.004492179,0.006424176,0.002470012,0.003116679,0.001489772,0.0027042,Negative
26.21545908,5.825657574,11.65131515,10.68037222,1.941885858,14.56414393,5.825657574,14.56414393,2.912828787,17.47697272,20.38980151,21.36074444,5.825657574,10.68037222,9.709429289,17.47697272,13.59320101,2.912828787,1.941885858,24.27357322,-0.001668995,-0.003184341,-0.003594074,-0.002782678,0.001960911,0.006215613,-0.000948513,-0.004099779,-0.00346007,-0.004214009,-0.003313626,-0.002207307,0.00025699,-0.000252385,0.00010009,0.00086645,0.004134498,0.000545567,-0.001712097,-0.000549214,-0.000242152,0.002782809,0.003259103,0.003926153,0.004234101,0.001493639,-8.23E-06,0.002628395,-4.19E-06,0.002738149,0.006118537,0.001257672,-0.00705515,-0.00494927,-0.002908232,-0.00243039,0.001122023,0.000874513,-0.006044148,-0.007136339,0.000540255,-0.001246373,0.005675488,0.007981896,0.002859644,-0.002668585,0.004240863,0.004111231,0.008912677,0.006317399,-0.001433663,-0.002179487,-2.21E-05,0.001731561,0.002291702,0.006381894,-0.000171012,-0.000300998,0.00200871,0.002275892,Negative
42.32488841,7.874397844,41.34058868,28.54469219,6.890098114,27.56039245,19.68599461,30.51329165,7.874397844,40.35628895,48.2306868,16.73309542,7.874397844,38.38768949,18.70169488,103.3514717,87.60267602,6.890098114,26.57609272,32.48189111,-0.001395805,-0.002099011,9.83E-05,0.000447771,0.001437009,-0.000578564,-0.002119481,-0.003552904,0.001323874,0.000328916,0.001129536,0.000652269,0.001212768,0.000690187,0.003315495,0.002373179,-0.000835995,-0.001733895,0.00239264,0.000510589,0.002750507,0.001542623,-0.002336264,-0.002422769,0.001549841,0.001860918,-0.00023851,-0.00262208,0.000443417,-0.000255574,0.002081667,-6.58E-05,0.001030261,-0.001734508,0.001216236,0.002314746,0.001025412,0.001336048,0.002253825,0.000724264,0.000783611,-0.000362121,0.00207399,0.000581121,-0.001232118,-0.000537056,0.000944433,0.001148166,-0.000137466,-0.00064221,0.000368083,-0.00096411,0.001984499,0.000310111,-0.001589566,-0.002941621,0.000566936,0.001082461,0.000357409,-0.000145491,Positive
