0,prop1.Tr1331,prop1.Tr2332,prop2.Tr1221,prop2.Tr1331,prop2.Tr2332,prop3.Tr1221,prop3.Tr1331,prop3.Tr2332,prop4.Tr1221,prop4.Tr1331,prop4.Tr2332,prop5.Tr1221,prop5.Tr1331,prop5.Tr2332,prop6.Tr1221,prop6.Tr1331,prop6.Tr2332,prop7.Tr1221,prop7.Tr1331,prop7.Tr2332,Class
0.204633205,0.057915058,0.243243243,0.308880309,0.108108108,0.088803089,0.266409266,0.081081081,0.181467181,0.33976834,0.1003861,0.096525097,0.038610039,0.007722008,0.138996139,0.212355212,0.154440154,0.247104247,0.108108108,0.328185328,0.154440154,Negative
0.303939962,0.181988743,0.157598499,0.339587242,0.140712946,0.148217636,0.166979362,0.198874296,0.294559099,0.354596623,0.12945591,0.159474672,0.142589118,0.016885553,0.1369606,0.165103189,0.240150094,0.183864916,0.275797373,0.193245779,0.210131332,Negative
0.239069111,0.098025388,0.246121298,0.337094499,0.143864598,0.07122708,0.267277856,0.113540197,0.237658674,0.342736248,0.122708039,0.092383639,0.063469676,0.008462623,0.191819464,0.16854725,0.182651622,0.258815233,0.135401975,0.284203103,0.201692525,Positive
0.228533686,0.116248349,0.167767503,0.254953765,0.175693527,0.110964333,0.170409511,0.150594452,0.231175694,0.276089828,0.143989432,0.142668428,0.101717305,0.019815059,0.136063408,0.141347424,0.323645971,0.14663144,0.184940555,0.22985469,0.15984148,Negative
0.236613603,0.099131693,0.249638205,0.345151954,0.142547033,0.069464544,0.269898698,0.113603473,0.236613603,0.348769899,0.12301013,0.089001447,0.063675832,0.00723589,0.186685962,0.164978292,0.18813314,0.264833575,0.133863965,0.289435601,0.201881331,Positive
0.256916996,0.043478261,0.201581028,0.335968379,0.122529644,0.063241107,0.229249012,0.055335968,0.252964427,0.355731225,0.118577075,0.067193676,0.083003953,0.011857708,0.106719368,0.18972332,0.197628458,0.197628458,0.110671937,0.241106719,0.18972332,Negative
0.274876847,0.089655172,0.266009852,0.361083744,0.1591133,0.086206897,0.278817734,0.107389163,0.263054187,0.352216749,0.138423645,0.106896552,0.076847291,0.014778325,0.222660099,0.168472906,0.207389163,0.253694581,0.124137931,0.284236453,0.240394089,Positive
0.229601518,0.055028463,0.229601518,0.356736243,0.102466793,0.070208729,0.227703985,0.064516129,0.235294118,0.371916509,0.102466793,0.070208729,0.072106262,0.007590133,0.166982922,0.235294118,0.216318786,0.170777989,0.149905123,0.322580645,0.134724858,Negative
0.192015209,0.096958175,0.283269962,0.338403042,0.121673004,0.085551331,0.264258555,0.127376426,0.184410646,0.359315589,0.096958175,0.11026616,0.076045627,0.003802281,0.144486692,0.224334601,0.176806084,0.199619772,0.171102662,0.370722433,0.117870722,Positive
0.197530864,0.238095238,0.211640212,0.252204586,0.185185185,0.208112875,0.211640212,0.262786596,0.176366843,0.239858907,0.151675485,0.241622575,0.199294533,0.029982363,0.188712522,0.252204586,0.232804233,0.160493827,0.289241623,0.208112875,0.14638448,Negative
0.219409283,0.168776371,0.248945148,0.324894515,0.160337553,0.147679325,0.23628692,0.189873418,0.215189873,0.329113924,0.113924051,0.194092827,0.130801688,0.021097046,0.181434599,0.206751055,0.248945148,0.139240506,0.219409283,0.240506329,0.168776371,Negative
0.238095238,0.152380952,0.219047619,0.342857143,0.142857143,0.095238095,0.238095238,0.152380952,0.238095238,0.342857143,0.142857143,0.095238095,0.047619048,0.047619048,0.266666667,0.161904762,0.304761905,0.161904762,0.304761905,0.133333333,0.085714286,Negative
0.195180723,0.108433735,0.298795181,0.291566265,0.187951807,0.113253012,0.310843373,0.130120482,0.178313253,0.291566265,0.154216867,0.146987952,0.057831325,0.004819277,0.14939759,0.178313253,0.151807229,0.284337349,0.151807229,0.315662651,0.151807229,Positive
0.277858177,0.206946454,0.176555716,0.280752533,0.185238784,0.176555716,0.162083936,0.244573082,0.254703329,0.264833575,0.154848046,0.206946454,0.183791606,0.026049204,0.228654124,0.244573082,0.247467438,0.178002894,0.270622287,0.19536903,0.214182344,Negative
0.269789984,0.135702746,0.263327948,0.323101777,0.187399031,0.121163166,0.258481422,0.163166397,0.255250404,0.313408724,0.148626817,0.15993538,0.147011309,0.024232633,0.147011309,0.163166397,0.269789984,0.227786753,0.205169628,0.282714055,0.200323102,Negative
0.259039396,0.078791149,0.269832704,0.37021047,0.151106314,0.094441446,0.288720993,0.101996762,0.246627091,0.370750135,0.131138694,0.114409066,0.064220183,0.012412304,0.168915273,0.15866163,0.175391257,0.274689692,0.114948732,0.31840259,0.222881813,Positive
0.246153846,0.3,0.138461538,0.276923077,0.138461538,0.215384615,0.123076923,0.315384615,0.230769231,0.261538462,0.123076923,0.230769231,0.184615385,0.038461538,0.253846154,0.207692308,0.3,0.115384615,0.315384615,0.115384615,0.230769231,Negative
0.240875912,0.204379562,0.164233577,0.240875912,0.193430657,0.211678832,0.149635036,0.248175182,0.218978102,0.208029197,0.160583942,0.244525547,0.229927007,0.040145985,0.186131387,0.222627737,0.251824818,0.120437956,0.266423358,0.204379562,0.178832117,Negative
0.208791209,0.084249084,0.238095238,0.316849817,0.141025641,0.065934066,0.238095238,0.098901099,0.21978022,0.347985348,0.124542125,0.082417582,0.126373626,0.023809524,0.108058608,0.144688645,0.252747253,0.245421245,0.135531136,0.261904762,0.157509158,Positive
0.310185185,0.199074074,0.217592593,0.291666667,0.180555556,0.166666667,0.175925926,0.268518519,0.277777778,0.273148148,0.143518519,0.203703704,0.208333333,0.013888889,0.180555556,0.268518519,0.25,0.12962963,0.287037037,0.208333333,0.222222222,Negative
0.252118644,0.118644068,0.201271186,0.269067797,0.216101695,0.120762712,0.211864407,0.146186441,0.25,0.332627119,0.161016949,0.175847458,0.165254237,0.016949153,0.125,0.171610169,0.275423729,0.163135593,0.158898305,0.213983051,0.211864407,Positive
0.233766234,0.228896104,0.188311688,0.25974026,0.168831169,0.170454545,0.193181818,0.256493506,0.206168831,0.267857143,0.13474026,0.204545455,0.168831169,0.003246753,0.149350649,0.217532468,0.246753247,0.191558442,0.282467532,0.253246753,0.180194805,Negative
0.243697479,0.120448179,0.266106443,0.289915966,0.211484594,0.107843137,0.275910364,0.155462185,0.225490196,0.303921569,0.191876751,0.12745098,0.114845938,0.008403361,0.140056022,0.191876751,0.198879552,0.274509804,0.148459384,0.261904762,0.215686275,Positive
0.184210526,0.092105263,0.342105263,0.368421053,0.184210526,0.144736842,0.355263158,0.105263158,0.171052632,0.328947368,0.171052632,0.157894737,0.065789474,0.013157895,0.092105263,0.210526316,0.131578947,0.236842105,0.144736842,0.302631579,0.131578947,Negative
0.256027555,0.173363949,0.214695752,0.296211251,0.190585534,0.141216992,0.203214696,0.207807118,0.242250287,0.290470723,0.148105626,0.1836969,0.138920781,0.021814007,0.166475316,0.182548794,0.245694604,0.231917336,0.221584386,0.229621125,0.207807118,Negative
0.231939163,0.125475285,0.239543726,0.300380228,0.171102662,0.121673004,0.273764259,0.159695817,0.205323194,0.300380228,0.155893536,0.136882129,0.114068441,0,0.152091255,0.228136882,0.243346008,0.220532319,0.186311787,0.30418251,0.171102662,Negative
0.226315789,0.2,0.181578947,0.271052632,0.121052632,0.176315789,0.160526316,0.221052632,0.210526316,0.278947368,0.107894737,0.189473684,0.168421053,0.047368421,0.178947368,0.2,0.265789474,0.184210526,0.284210526,0.189473684,0.142105263,Negative
0.236,0.16,0.18,0.296,0.176,0.16,0.184,0.204,0.216,0.296,0.144,0.192,0.156,0.064,0.168,0.232,0.224,0.16,0.232,0.184,0.164,Negative
0.198156682,0.198156682,0.253456221,0.269585253,0.200460829,0.198156682,0.230414747,0.235023041,0.175115207,0.258064516,0.156682028,0.241935484,0.158986175,0.016129032,0.17281106,0.237327189,0.221198157,0.188940092,0.228110599,0.202764977,0.168202765,Negative
0.173431734,0.217712177,0.291512915,0.298892989,0.20295203,0.177121771,0.284132841,0.247232472,0.151291513,0.291512915,0.151291513,0.228782288,0.132841328,0.029520295,0.191881919,0.232472325,0.247232472,0.232472325,0.26199262,0.258302583,0.129151292,Negative
0.261065944,0.187895212,0.163504968,0.27100271,0.160794941,0.16802168,0.155374887,0.223125565,0.238482385,0.261065944,0.140018067,0.188798555,0.163504968,0.025293586,0.164408311,0.182475158,0.290876242,0.157181572,0.237579042,0.185185185,0.211382114,Negative
0.256578947,0.177631579,0.226973684,0.276315789,0.1875,0.203947368,0.213815789,0.243421053,0.197368421,0.253289474,0.144736842,0.246710526,0.131578947,0.032894737,0.203947368,0.302631579,0.200657895,0.184210526,0.230263158,0.217105263,0.203947368,Negative
0.213114754,0.234972678,0.240437158,0.284153005,0.213114754,0.218579235,0.224043716,0.273224044,0.218579235,0.295081967,0.147540984,0.284153005,0.163934426,0.032786885,0.218579235,0.295081967,0.163934426,0.153005464,0.31147541,0.229508197,0.136612022,Negative
0.23715415,0.219367589,0.197628458,0.288537549,0.154150198,0.203557312,0.169960474,0.274703557,0.197628458,0.260869565,0.138339921,0.219367589,0.179841897,0.033596838,0.221343874,0.250988142,0.235177866,0.179841897,0.250988142,0.183794466,0.205533597,Negative
0.247058824,0.235294118,0.176470588,0.223529412,0.247058824,0.2,0.2,0.258823529,0.223529412,0.258823529,0.211764706,0.235294118,0.223529412,0.047058824,0.235294118,0.223529412,0.294117647,0.152941176,0.352941176,0.211764706,0.129411765,Negative
0.129770992,0.221374046,0.244274809,0.198473282,0.152671756,0.213740458,0.175572519,0.290076336,0.145038168,0.190839695,0.129770992,0.236641221,0.122137405,0.015267176,0.122137405,0.27480916,0.122137405,0.152671756,0.229007634,0.259541985,0.122137405,Negative
0.219178082,0.078767123,0.26369863,0.33989726,0.144691781,0.075342466,0.276541096,0.093321918,0.211472603,0.36130137,0.123287671,0.096746575,0.058219178,0.008561644,0.174657534,0.192636986,0.164383562,0.296232877,0.114726027,0.293664384,0.183219178,Positive
0.268062827,0.115183246,0.203141361,0.278534031,0.194764398,0.107853403,0.203141361,0.131937173,0.270157068,0.315183246,0.162303665,0.140314136,0.121465969,0.008376963,0.129842932,0.136125654,0.312041885,0.182198953,0.190575916,0.233507853,0.192670157,Negative
0.248815166,0.227488152,0.168246445,0.274881517,0.151658768,0.182464455,0.165876777,0.267772512,0.213270142,0.265402844,0.137440758,0.196682464,0.184834123,0.018957346,0.196682464,0.239336493,0.253554502,0.144549763,0.303317536,0.194312796,0.172985782,Negative
0.260226284,0.143603133,0.197563098,0.312445605,0.15926893,0.127937337,0.1897302,0.165361184,0.240208877,0.318537859,0.137510879,0.149695387,0.126196693,0.028720627,0.145343777,0.154917319,0.310704961,0.178416014,0.241949521,0.237597911,0.161879896,Negative
0.220689655,0.24137931,0.193103448,0.296551724,0.15862069,0.144827586,0.193103448,0.296551724,0.165517241,0.296551724,0.131034483,0.172413793,0.15862069,0.013793103,0.220689655,0.268965517,0.255172414,0.172413793,0.303448276,0.220689655,0.15862069,Negative
0.225296443,0.106719368,0.233201581,0.300395257,0.146245059,0.077075099,0.229249012,0.134387352,0.201581028,0.324110672,0.138339921,0.084980237,0.088932806,0.013833992,0.16798419,0.169960474,0.193675889,0.23715415,0.177865613,0.254940711,0.154150198,Negative
0.197998947,0.213796735,0.249078462,0.292259084,0.18062138,0.186940495,0.226434966,0.250658241,0.180094787,0.276987888,0.151658768,0.215903107,0.1716693,0.026329647,0.163243813,0.266982622,0.22538178,0.163243813,0.260663507,0.246972091,0.151132175,Negative
0.237780713,0.188903567,0.232496697,0.265521797,0.183619551,0.174372523,0.208718626,0.247027741,0.20343461,0.262879789,0.157199472,0.200792602,0.151915456,0.022457067,0.116248349,0.233817701,0.233817701,0.149273448,0.235138705,0.187582563,0.191545575,Negative
0.189839572,0.21657754,0.22459893,0.256684492,0.195187166,0.229946524,0.232620321,0.245989305,0.176470588,0.267379679,0.168449198,0.256684492,0.152406417,0.018716578,0.157754011,0.229946524,0.232620321,0.20855615,0.280748663,0.22459893,0.125668449,Negative
0.242718447,0.087378641,0.257975035,0.341886269,0.146324549,0.062413315,0.276005548,0.104022191,0.241331484,0.343273232,0.122746186,0.085991678,0.052704577,0.008321775,0.188626907,0.156033287,0.180998613,0.268377254,0.124133148,0.296809986,0.205963939,Positive
0.229314421,0.10323089,0.254531127,0.3356974,0.14499606,0.065405831,0.271867612,0.118991332,0.227738377,0.342789598,0.126871552,0.083530339,0.064617809,0.006304177,0.182821119,0.170212766,0.185973207,0.272655634,0.14105595,0.286840032,0.191489362,Positive
0.227941176,0.18872549,0.237745098,0.286764706,0.178921569,0.166666667,0.223039216,0.237745098,0.183823529,0.25245098,0.154411765,0.191176471,0.12254902,0.029411765,0.18627451,0.210784314,0.215686275,0.230392157,0.237745098,0.245098039,0.178921569,Negative
0.239961759,0.086998088,0.247609943,0.320267686,0.15583174,0.089866157,0.268642447,0.11376673,0.228489484,0.342256214,0.141491396,0.104206501,0.06500956,0.011472275,0.149139579,0.207456979,0.154875717,0.235181644,0.127151052,0.315487572,0.199808795,Positive
0.246636771,0.197309417,0.233183857,0.289237668,0.159192825,0.165919283,0.221973094,0.239910314,0.217488789,0.278026906,0.125560538,0.19955157,0.179372197,0.013452915,0.183856502,0.262331839,0.215246637,0.170403587,0.302690583,0.224215247,0.141255605,Negative
0.207667732,0.233226837,0.265175719,0.274760383,0.204472843,0.188498403,0.249201278,0.274760383,0.178913738,0.230031949,0.172523962,0.220447284,0.153354633,0.031948882,0.172523962,0.220447284,0.24600639,0.220447284,0.287539936,0.226837061,0.153354633,Negative
0.261127596,0.029673591,0.243323442,0.379821958,0.106824926,0.038575668,0.272997033,0.047477745,0.24925816,0.424332344,0.091988131,0.053412463,0.038575668,0.008902077,0.169139466,0.130563798,0.160237389,0.296735905,0.091988131,0.296735905,0.198813056,Negative
0.220779221,0.201298701,0.204545455,0.305194805,0.133116883,0.149350649,0.188311688,0.230519481,0.198051948,0.308441558,0.11038961,0.172077922,0.159090909,0.016233766,0.178571429,0.233766234,0.243506494,0.175324675,0.256493506,0.220779221,0.165584416,Negative
0.276023392,0.206432749,0.161403509,0.284795322,0.164327485,0.171929825,0.15380117,0.230409357,0.247368421,0.285380117,0.134502924,0.201754386,0.183040936,0.030994152,0.212280702,0.177777778,0.29122807,0.171929825,0.249707602,0.174853801,0.232748538,Positive
0.225694444,0.185763889,0.239583333,0.274305556,0.196180556,0.184027778,0.225694444,0.237847222,0.1875,0.288194444,0.157986111,0.222222222,0.131944444,0.024305556,0.206597222,0.229166667,0.227430556,0.201388889,0.217013889,0.234375,0.194444444,Negative
0.217601547,0.105415861,0.246615087,0.285299807,0.242746615,0.116054159,0.295938104,0.116054159,0.228239845,0.29303675,0.215667311,0.143133462,0.128626692,0.022243714,0.159574468,0.263056093,0.137330754,0.247582205,0.164410058,0.320116054,0.15860735,Positive
0.269503546,0.19858156,0.173758865,0.280141844,0.156028369,0.20212766,0.14893617,0.244680851,0.230496454,0.269503546,0.138297872,0.219858156,0.177304965,0.04964539,0.191489362,0.237588652,0.269503546,0.117021277,0.265957447,0.159574468,0.20212766,Negative
0.1640625,0.3203125,0.1953125,0.34375,0.09375,0.125,0.203125,0.328125,0.15625,0.34375,0.078125,0.140625,0.0546875,0.0078125,0.3828125,0.1953125,0.25,0.171875,0.421875,0.1328125,0.0625,Negative
0.237547893,0.181992337,0.252873563,0.300766284,0.181992337,0.172413793,0.243295019,0.218390805,0.208812261,0.289272031,0.162835249,0.191570881,0.168582375,0.022988506,0.16091954,0.212643678,0.272030651,0.17816092,0.268199234,0.229885057,0.151340996,Negative
0.250909091,0.178181818,0.2,0.258181818,0.170909091,0.196363636,0.185454545,0.207272727,0.214545455,0.294545455,0.156363636,0.210909091,0.156363636,0.025454545,0.2,0.250909091,0.203636364,0.16,0.247272727,0.236363636,0.181818182,Negative
0.248554913,0.190751445,0.24566474,0.265895954,0.193641618,0.184971098,0.225433526,0.251445087,0.210982659,0.268786127,0.179190751,0.199421965,0.161849711,0.046242775,0.196531792,0.24566474,0.193641618,0.222543353,0.286127168,0.265895954,0.153179191,Negative
0.203361345,0.149579832,0.263865546,0.319327731,0.168067227,0.12605042,0.272268908,0.168067227,0.188235294,0.324369748,0.149579832,0.144537815,0.099159664,0.01512605,0.132773109,0.213445378,0.206722689,0.260504202,0.201680672,0.284033613,0.151260504,Negative
0.248259861,0.16937355,0.155452436,0.287703016,0.19025522,0.176334107,0.201856148,0.215777262,0.225058005,0.257540603,0.160092807,0.20649652,0.11136891,0.018561485,0.125290023,0.194895592,0.26450116,0.180974478,0.255220418,0.213457077,0.162412993,Negative
0.210067764,0.205227493,0.242981607,0.300096805,0.193610842,0.163601162,0.244917715,0.24588577,0.200387222,0.288480155,0.160696999,0.196515005,0.154888674,0.021297193,0.163601162,0.200387222,0.252662149,0.192642788,0.266214908,0.246853824,0.149080348,Negative
0.236111111,0.166666667,0.215277778,0.239583333,0.177083333,0.211805556,0.190972222,0.197916667,0.197916667,0.232638889,0.163194444,0.225694444,0.177083333,0.017361111,0.128472222,0.229166667,0.190972222,0.177083333,0.232638889,0.215277778,0.170138889,Negative
0.280720339,0.172669492,0.173728814,0.286016949,0.190677966,0.154661017,0.156779661,0.203389831,0.26059322,0.290254237,0.154661017,0.190677966,0.17690678,0.024364407,0.1875,0.190677966,0.280720339,0.181144068,0.207627119,0.203389831,0.245762712,Positive
0.232967033,0.087912088,0.254945055,0.333333333,0.144322344,0.06007326,0.26959707,0.104029304,0.234432234,0.342857143,0.124542125,0.07985348,0.052747253,0.007326007,0.18021978,0.154578755,0.182417582,0.267399267,0.126007326,0.302564103,0.194871795,Positive
0.3125,0.160472973,0.130067568,0.224662162,0.244932432,0.155405405,0.136824324,0.197635135,0.282094595,0.239864865,0.216216216,0.184121622,0.20777027,0.032094595,0.160472973,0.155405405,0.300675676,0.168918919,0.256756757,0.16722973,0.216216216,Negative
0.256112469,0.16992665,0.153422983,0.294621027,0.12591687,0.191320293,0.134474328,0.20599022,0.228606357,0.278117359,0.109413203,0.207823961,0.111246944,0.035452323,0.135696822,0.136308068,0.271393643,0.136308068,0.2200489,0.173594132,0.20599022,Negative
0.236598891,0.214417745,0.227356747,0.304990758,0.182994455,0.194085028,0.218114603,0.26987061,0.199630314,0.275415896,0.146025878,0.231053604,0.151571165,0.018484288,0.192236599,0.227356747,0.277264325,0.210720887,0.280961183,0.240295749,0.170055453,Negative
0.257891602,0.089934485,0.238832638,0.33710542,0.151280524,0.073257892,0.265634306,0.10244193,0.25967838,0.335318642,0.130434783,0.094103633,0.053007743,0.01131626,0.19594997,0.164383562,0.18225134,0.256104824,0.125670042,0.282310899,0.222156045,Positive
0.217696629,0.209269663,0.242977528,0.334269663,0.146067416,0.191011236,0.237359551,0.231741573,0.209269663,0.320224719,0.132022472,0.20505618,0.137640449,0.028089888,0.193820225,0.213483146,0.240168539,0.183988764,0.292134831,0.231741573,0.134831461,Negative
0.30875576,0.132104455,0.164362519,0.279569892,0.19047619,0.125960061,0.164362519,0.162826421,0.284178187,0.279569892,0.168970814,0.147465438,0.167434716,0.015360983,0.162826421,0.192012289,0.274961598,0.182795699,0.205837174,0.196620584,0.235023041,Negative
0.244897959,0.346938776,0.204081633,0.244897959,0.326530612,0.081632653,0.204081633,0.346938776,0.244897959,0.387755102,0.142857143,0.265306122,0.326530612,0.020408163,0.183673469,0.306122449,0.265306122,0.265306122,0.367346939,0.12244898,0.224489796,Negative
0.251082251,0.147186147,0.281385281,0.294372294,0.194805195,0.155844156,0.272727273,0.216450216,0.199134199,0.29004329,0.164502165,0.186147186,0.121212121,0.008658009,0.19047619,0.281385281,0.181818182,0.229437229,0.186147186,0.255411255,0.212121212,Negative
0.278622087,0.090172239,0.26443769,0.364235056,0.160587639,0.087639311,0.27710233,0.106889564,0.267983789,0.356636272,0.138804458,0.109422492,0.077001013,0.015197568,0.22289767,0.170719352,0.212765957,0.247213779,0.12816616,0.285714286,0.240628166,Positive
0.278314917,0.158149171,0.171961326,0.302486188,0.133977901,0.145718232,0.162983425,0.179558011,0.261049724,0.267955801,0.11878453,0.160911602,0.138121547,0.026243094,0.162983425,0.151243094,0.268646409,0.16781768,0.230662983,0.194060773,0.205801105,Negative
0.230769231,0.192307692,0.21474359,0.211538462,0.253205128,0.205128205,0.205128205,0.253205128,0.201923077,0.201923077,0.208333333,0.25,0.205128205,0.025641026,0.179487179,0.237179487,0.278846154,0.179487179,0.269230769,0.230769231,0.153846154,Negative
0.221774194,0.205645161,0.205645161,0.346774194,0.14516129,0.157258065,0.193548387,0.217741935,0.233870968,0.350806452,0.125,0.177419355,0.149193548,0.036290323,0.173387097,0.22983871,0.221774194,0.141129032,0.314516129,0.181451613,0.112903226,Positive
0.273056058,0.17721519,0.157323689,0.311030741,0.148282098,0.113924051,0.16636528,0.193490054,0.26039783,0.320072333,0.13562387,0.126582278,0.150090416,0.009041591,0.128390597,0.155515371,0.264014467,0.216998192,0.22965642,0.182640145,0.220614828,Negative
0.322175732,0.19665272,0.133891213,0.313807531,0.133891213,0.230125523,0.117154812,0.263598326,0.271966527,0.292887029,0.112970711,0.251046025,0.138075314,0.029288703,0.163179916,0.171548117,0.280334728,0.138075314,0.30125523,0.121338912,0.217573222,Negative
0.247787611,0.243362832,0.159292035,0.274336283,0.144542773,0.227138643,0.147492625,0.284660767,0.227138643,0.268436578,0.138643068,0.233038348,0.210914454,0.056047198,0.233038348,0.190265487,0.269911504,0.131268437,0.314159292,0.140117994,0.17699115,Negative
0.248979592,0.204081633,0.240816327,0.318367347,0.155102041,0.151020408,0.224489796,0.220408163,0.240816327,0.285714286,0.12244898,0.183673469,0.146938776,0.016326531,0.179591837,0.208163265,0.244897959,0.151020408,0.285714286,0.228571429,0.167346939,Negative
0.100401606,0.148594378,0.289156627,0.200803213,0.200803213,0.200803213,0.24497992,0.172690763,0.116465863,0.21686747,0.184738956,0.21686747,0.116465863,0.020080321,0.108433735,0.261044177,0.184738956,0.184738956,0.180722892,0.325301205,0.068273092,Negative
0.222018349,0.170642202,0.242201835,0.282568807,0.203669725,0.157798165,0.234862385,0.196330275,0.214678899,0.295412844,0.16146789,0.2,0.137614679,0.020183486,0.148623853,0.222018349,0.231192661,0.196330275,0.23853211,0.280733945,0.15412844,Negative
0.29197861,0.163636364,0.176470588,0.328342246,0.159358289,0.151871658,0.16684492,0.181818182,0.278074866,0.301604278,0.134759358,0.176470588,0.17540107,0.034224599,0.213903743,0.17540107,0.290909091,0.156149733,0.23315508,0.187165775,0.222459893,Negative
0.232227488,0.213270142,0.232227488,0.303317536,0.161137441,0.232227488,0.194312796,0.251184834,0.203791469,0.308056872,0.137440758,0.255924171,0.184834123,0.033175355,0.203791469,0.260663507,0.236966825,0.104265403,0.28436019,0.203791469,0.161137441,Negative
0.214285714,0.098901099,0.244505495,0.304945055,0.107142857,0.112637363,0.25,0.118131868,0.195054945,0.326923077,0.090659341,0.129120879,0.063186813,0.008241758,0.129120879,0.167582418,0.208791209,0.225274725,0.18956044,0.293956044,0.123626374,Negative
0.249578415,0.200674536,0.155143339,0.252951096,0.192242833,0.170320405,0.150084317,0.222596965,0.224283305,0.242833052,0.151770658,0.21079258,0.227655987,0.048903879,0.214165261,0.177065767,0.278246206,0.153456998,0.266441821,0.178752108,0.18381113,Negative
0.220708447,0.100817439,0.196185286,0.201634877,0.21253406,0.098092643,0.204359673,0.133514986,0.204359673,0.261580381,0.174386921,0.136239782,0.133514986,0.019073569,0.128065395,0.155313351,0.267029973,0.158038147,0.125340599,0.25613079,0.196185286,Positive
0.265765766,0.13963964,0.279279279,0.301801802,0.162162162,0.175675676,0.234234234,0.211711712,0.238738739,0.301801802,0.144144144,0.193693694,0.094594595,0.004504505,0.202702703,0.22972973,0.234234234,0.189189189,0.225225225,0.261261261,0.18018018,Negative
0.255033557,0.147651007,0.187919463,0.281879195,0.204697987,0.11409396,0.184563758,0.211409396,0.231543624,0.275167785,0.181208054,0.137583893,0.100671141,0.013422819,0.228187919,0.228187919,0.224832215,0.197986577,0.228187919,0.224832215,0.174496644,Positive
0.221428571,0.2,0.245238095,0.335714286,0.20952381,0.154761905,0.235714286,0.228571429,0.207142857,0.316666667,0.176190476,0.188095238,0.169047619,0.035714286,0.171428571,0.219047619,0.235714286,0.161904762,0.288095238,0.216666667,0.133333333,Negative
0.264150943,0.201257862,0.163522013,0.264150943,0.150943396,0.194968553,0.13836478,0.226415094,0.238993711,0.270440252,0.132075472,0.213836478,0.238993711,0.050314465,0.125786164,0.157232704,0.320754717,0.106918239,0.283018868,0.188679245,0.182389937,Negative
0.232044199,0.154696133,0.232044199,0.325966851,0.182320442,0.077348066,0.232044199,0.187845304,0.209944751,0.320441989,0.132596685,0.127071823,0.132596685,0.011049724,0.154696133,0.248618785,0.254143646,0.220994475,0.187845304,0.248618785,0.198895028,Positive
0.220858896,0.049079755,0.208588957,0.360429448,0.07208589,0.023006135,0.226993865,0.061349693,0.214723926,0.463190184,0.058282209,0.036809816,0.036809816,0.003067485,0.174846626,0.193251534,0.208588957,0.32208589,0.07208589,0.384969325,0.197852761,Positive
0.248927039,0.124463519,0.193133047,0.272532189,0.182403433,0.111587983,0.19527897,0.169527897,0.212446352,0.272532189,0.156652361,0.137339056,0.103004292,0.008583691,0.158798283,0.210300429,0.197424893,0.244635193,0.199570815,0.231759657,0.173819742,Negative
0.1998486,0.0666162,0.274034822,0.345193036,0.1332324,0.053747161,0.282361847,0.07342922,0.197577593,0.352763058,0.112036336,0.074943225,0.05677517,0.000757002,0.126419379,0.188493565,0.136260409,0.295230886,0.087055261,0.325510977,0.179409538,Positive
0.311377246,0.143712575,0.155688623,0.28742515,0.191616766,0.179640719,0.143712575,0.167664671,0.299401198,0.317365269,0.161676647,0.209580838,0.263473054,0.047904192,0.155688623,0.209580838,0.275449102,0.143712575,0.245508982,0.119760479,0.209580838,Negative
0.251346499,0.174147217,0.193895871,0.29443447,0.136445242,0.152603232,0.190305206,0.202872531,0.229802513,0.296229803,0.116696589,0.172351885,0.13464991,0.008976661,0.149012567,0.175942549,0.206463196,0.204667864,0.211849192,0.204667864,0.213644524,Negative
0.27173913,0.10326087,0.152173913,0.239130435,0.195652174,0.135869565,0.173913043,0.125,0.260869565,0.25,0.173913043,0.157608696,0.255434783,0.016304348,0.059782609,0.22826087,0.25,0.173913043,0.206521739,0.206521739,0.168478261,Negative
0.227201258,0.168238994,0.211477987,0.322327044,0.160377358,0.153301887,0.213050314,0.188679245,0.222484277,0.331761006,0.132075472,0.181603774,0.132075472,0.025157233,0.158805031,0.198113208,0.26336478,0.182389937,0.241352201,0.247641509,0.15408805,Negative
0.198795181,0.196787149,0.28313253,0.327309237,0.174698795,0.140562249,0.257028112,0.234939759,0.180722892,0.327309237,0.134538153,0.180722892,0.146586345,0.018072289,0.156626506,0.238955823,0.234939759,0.174698795,0.263052209,0.234939759,0.13253012,Negative
0.27826087,0.104347826,0.186956522,0.304347826,0.169565217,0.104347826,0.17826087,0.139130435,0.260869565,0.304347826,0.160869565,0.113043478,0.139130435,0,0.165217391,0.126086957,0.260869565,0.208695652,0.143478261,0.239130435,0.239130435,Positive
0.166666667,0.333333333,0.194444444,0.194444444,0.166666667,0.263888889,0.208333333,0.375,0.125,0.236111111,0.152777778,0.277777778,0.236111111,0.041666667,0.208333333,0.291666667,0.125,0.236111111,0.375,0.222222222,0.125,Negative
0.195918367,0.191836735,0.236734694,0.283673469,0.148979592,0.169387755,0.224489796,0.228571429,0.179591837,0.302040816,0.114285714,0.204081633,0.140816327,0.030612245,0.165306122,0.224489796,0.251020408,0.136734694,0.232653061,0.259183673,0.155102041,Negative
0.175,0.158333333,0.216666667,0.291666667,0.083333333,0.141666667,0.208333333,0.2,0.166666667,0.325,0.066666667,0.158333333,0.058333333,0.008333333,0.225,0.266666667,0.208333333,0.183333333,0.216666667,0.258333333,0.116666667,Negative
